timestamp,close,long_signal,short_signal
2025-03-12 15:00:00,123.52,False,False
2025-03-12 15:15:00,123.76,False,False
2025-03-12 15:30:00,124.1,False,False
2025-03-12 15:45:00,124.57,False,False
2025-03-12 16:00:00,125.31,False,False
2025-03-12 16:15:00,123.83,False,False
2025-03-12 16:30:00,123.9,False,False
2025-03-12 16:45:00,124.25,False,False
2025-03-12 17:00:00,125.15,False,False
2025-03-12 17:15:00,125.9,False,False
2025-03-12 17:30:00,125.11,False,False
2025-03-12 17:45:00,123.78,False,False
2025-03-12 18:00:00,124.96,False,False
2025-03-12 18:15:00,125.12,False,False
2025-03-12 18:30:00,124.98,False,False
2025-03-12 18:45:00,124.49,False,False
2025-03-12 19:00:00,124.33,False,False
2025-03-12 19:15:00,124.57,False,False
2025-03-12 19:30:00,124.58,False,False
2025-03-12 19:45:00,125.05,False,False
2025-03-12 20:00:00,124.67,False,False
2025-03-12 20:15:00,124.14,False,False
2025-03-12 20:30:00,125.38,False,False
2025-03-12 20:45:00,125.13,False,False
2025-03-12 21:00:00,126.57,False,False
2025-03-12 21:15:00,126.11,False,False
2025-03-12 21:30:00,125.82,False,False
2025-03-12 21:45:00,125.82,False,False
2025-03-12 22:00:00,125.97,False,False
2025-03-12 22:15:00,126.16,False,False
2025-03-12 22:30:00,126.3,False,False
2025-03-12 22:45:00,126.54,False,False
2025-03-12 23:00:00,125.95,False,False
2025-03-12 23:15:00,125.78,False,False
2025-03-12 23:30:00,126.01,False,False
2025-03-12 23:45:00,126.62,False,False
2025-03-13 00:00:00,125.74,False,False
2025-03-13 00:15:00,125.97,False,False
2025-03-13 00:30:00,126.03,False,False
2025-03-13 00:45:00,125.36,False,False
2025-03-13 01:00:00,126.09,False,False
2025-03-13 01:15:00,125.45,False,False
2025-03-13 01:30:00,125.05,False,False
2025-03-13 01:45:00,126.1,False,False
2025-03-13 02:00:00,127.08,False,False
2025-03-13 02:15:00,126.46,False,False
2025-03-13 02:30:00,125.91,False,False
2025-03-13 02:45:00,125.29,False,False
2025-03-13 03:00:00,125.43,False,False
2025-03-13 03:15:00,125.72,False,False
2025-03-13 03:30:00,125.16,False,False
2025-03-13 03:45:00,124.97,False,False
2025-03-13 04:00:00,125.11,False,False
2025-03-13 04:15:00,124.27,False,False
2025-03-13 04:30:00,123.99,False,False
2025-03-13 04:45:00,123.86,False,False
2025-03-13 05:00:00,123.83,False,False
2025-03-13 05:15:00,124.22,False,False
2025-03-13 05:30:00,123.34,False,False
2025-03-13 05:45:00,123.52,False,False
2025-03-13 06:00:00,123.39,False,False
2025-03-13 06:15:00,123.73,False,False
2025-03-13 06:30:00,124.02,False,False
2025-03-13 06:45:00,123.67,False,False
2025-03-13 07:00:00,123.62,False,False
2025-03-13 07:15:00,124.37,False,False
2025-03-13 07:30:00,124.12,False,False
2025-03-13 07:45:00,124.24,False,False
2025-03-13 08:00:00,124.9,False,False
2025-03-13 08:15:00,123.9,False,False
2025-03-13 08:30:00,124.58,False,False
2025-03-13 08:45:00,125.33,False,False
2025-03-13 09:00:00,125.46,False,False
2025-03-13 09:15:00,126.03,False,False
2025-03-13 09:30:00,126.25,False,False
2025-03-13 09:45:00,127.66,False,False
2025-03-13 10:00:00,127.06,False,False
2025-03-13 10:15:00,126.93,False,False
2025-03-13 10:30:00,126.67,False,False
2025-03-13 10:45:00,127.07,False,False
2025-03-13 11:00:00,126.39,False,False
2025-03-13 11:15:00,125.99,False,False
2025-03-13 11:30:00,126.83,False,False
2025-03-13 11:45:00,126.88,False,False
2025-03-13 12:00:00,126.36,False,False
2025-03-13 12:15:00,127.83,False,False
2025-03-13 12:30:00,126.98,False,False
2025-03-13 12:45:00,126.24,False,False
2025-03-13 13:00:00,126.4,False,False
2025-03-13 13:15:00,126.47,False,False
2025-03-13 13:30:00,124.95,False,False
2025-03-13 13:45:00,124.21,False,False
2025-03-13 14:00:00,124.9,False,False
2025-03-13 14:15:00,124.9,False,False
2025-03-13 14:30:00,125.25,False,False
2025-03-13 14:45:00,125.18,False,False
2025-03-13 15:00:00,124.26,False,False
2025-03-13 15:15:00,124.55,False,False
2025-03-13 15:30:00,124.63,False,False
2025-03-13 15:45:00,124.34,False,False
2025-03-13 16:00:00,123.54,False,False
2025-03-13 16:15:00,122.78,False,False
2025-03-13 16:30:00,123.29,False,False
2025-03-13 16:45:00,123.26,False,False
2025-03-13 17:00:00,122.71,False,False
2025-03-13 17:15:00,122.34,False,False
2025-03-13 17:30:00,121.64,False,False
2025-03-13 17:45:00,121.75,False,False
2025-03-13 18:00:00,122.65,False,False
2025-03-13 18:15:00,122.81,False,False
2025-03-13 18:30:00,122.87,False,False
2025-03-13 18:45:00,122.96,False,False
2025-03-13 19:00:00,122.82,False,False
2025-03-13 19:15:00,121.94,False,False
2025-03-13 19:30:00,121.36,False,False
2025-03-13 19:45:00,121.46,False,False
2025-03-13 20:00:00,121.88,False,False
2025-03-13 20:15:00,121.92,False,False
2025-03-13 20:30:00,121.43,False,False
2025-03-13 20:45:00,121.48,False,False
2025-03-13 21:00:00,121.39,False,False
2025-03-13 21:15:00,121.44,False,False
2025-03-13 21:30:00,121.79,False,False
2025-03-13 21:45:00,122.14,False,False
2025-03-13 22:00:00,122.58,False,False
2025-03-13 22:15:00,122.94,False,False
2025-03-13 22:30:00,122.94,False,False
2025-03-13 22:45:00,123.86,False,False
2025-03-13 23:00:00,124.13,False,False
2025-03-13 23:15:00,123.41,False,False
2025-03-13 23:30:00,123.11,False,False
2025-03-13 23:45:00,123.37,False,False
2025-03-14 00:00:00,123.54,False,False
2025-03-14 00:15:00,123.74,False,False
2025-03-14 00:30:00,124.47,False,False
2025-03-14 00:45:00,124.29,False,False
2025-03-14 01:00:00,123.81,False,False
2025-03-14 01:15:00,124.08,False,False
2025-03-14 01:30:00,125.17,False,False
2025-03-14 01:45:00,124.59,False,False
2025-03-14 02:00:00,124.99,False,False
2025-03-14 02:15:00,125.26,False,False
2025-03-14 02:30:00,125.1,False,False
2025-03-14 02:45:00,125.22,False,False
2025-03-14 03:00:00,124.57,False,False
2025-03-14 03:15:00,124.49,False,False
2025-03-14 03:30:00,124.39,False,False
2025-03-14 03:45:00,124.48,False,False
2025-03-14 04:00:00,124.99,False,False
2025-03-14 04:15:00,124.97,False,False
2025-03-14 04:30:00,124.78,False,False
2025-03-14 04:45:00,124.87,False,False
2025-03-14 05:00:00,124.42,False,False
2025-03-14 05:15:00,124.99,False,False
2025-03-14 05:30:00,125.09,False,False
2025-03-14 05:45:00,125.08,False,False
2025-03-14 06:00:00,124.74,False,False
2025-03-14 06:15:00,124.53,False,False
2025-03-14 06:30:00,124.87,False,False
2025-03-14 06:45:00,125.12,False,False
2025-03-14 07:00:00,124.86,False,False
2025-03-14 07:15:00,124.69,False,False
2025-03-14 07:30:00,125.21,False,False
2025-03-14 07:45:00,124.68,False,False
2025-03-14 08:00:00,125.09,False,False
2025-03-14 08:15:00,125.49,False,False
2025-03-14 08:30:00,125.54,False,False
2025-03-14 08:45:00,125.48,False,False
2025-03-14 09:00:00,125.38,False,False
2025-03-14 09:15:00,125.97,False,False
2025-03-14 09:30:00,125.97,False,False
2025-03-14 09:45:00,125.58,False,False
2025-03-14 10:00:00,125.35,False,False
2025-03-14 10:15:00,125.93,False,False
2025-03-14 10:30:00,126.28,False,False
2025-03-14 10:45:00,126.0,False,False
2025-03-14 11:00:00,125.79,False,False
2025-03-14 11:15:00,126.28,False,False
2025-03-14 11:30:00,126.32,False,False
2025-03-14 11:45:00,126.17,False,False
2025-03-14 12:00:00,126.42,False,False
2025-03-14 12:15:00,126.38,False,False
2025-03-14 12:30:00,125.74,False,False
2025-03-14 12:45:00,126.38,False,False
2025-03-14 13:00:00,126.18,False,False
2025-03-14 13:15:00,126.61,False,False
2025-03-14 13:30:00,126.76,False,False
2025-03-14 13:45:00,128.97,False,False
2025-03-14 14:00:00,128.69,False,False
2025-03-14 14:15:00,129.08,False,False
2025-03-14 14:30:00,131.34,False,False
2025-03-14 14:45:00,130.69,False,False
2025-03-14 15:00:00,131.96,False,False
2025-03-14 15:15:00,133.24,False,False
2025-03-14 15:30:00,132.72,False,False
2025-03-14 15:45:00,132.12,False,False
2025-03-14 16:00:00,131.87,False,False
2025-03-14 16:15:00,132.23,False,False
2025-03-14 16:30:00,133.09,False,False
2025-03-14 16:45:00,133.1,False,False
2025-03-14 17:00:00,132.77,False,False
2025-03-14 17:15:00,133.12,False,False
2025-03-14 17:30:00,133.02,False,False
2025-03-14 17:45:00,132.47,False,False
2025-03-14 18:00:00,132.91,False,False
2025-03-14 18:15:00,133.48,False,False
2025-03-14 18:30:00,133.93,False,False
2025-03-14 18:45:00,133.98,False,False
2025-03-14 19:00:00,134.51,False,False
2025-03-14 19:15:00,134.0,False,False
2025-03-14 19:30:00,133.71,False,False
2025-03-14 19:45:00,134.28,False,False
2025-03-14 20:00:00,133.15,False,False
2025-03-14 20:15:00,133.01,False,False
2025-03-14 20:30:00,133.79,False,False
2025-03-14 20:45:00,134.26,False,False
2025-03-14 21:00:00,133.46,False,False
2025-03-14 21:15:00,133.52,False,False
2025-03-14 21:30:00,134.07,False,False
2025-03-14 21:45:00,134.74,False,False
2025-03-14 22:00:00,134.69,False,False
2025-03-14 22:15:00,134.54,False,False
2025-03-14 22:30:00,134.79,False,False
2025-03-14 22:45:00,135.42,False,False
2025-03-14 23:00:00,134.21,False,False
2025-03-14 23:15:00,134.37,False,False
2025-03-14 23:30:00,133.62,False,False
2025-03-14 23:45:00,133.54,False,False
2025-03-15 00:00:00,133.46,False,False
2025-03-15 00:15:00,133.26,False,False
2025-03-15 00:30:00,133.59,False,False
2025-03-15 00:45:00,133.78,False,False
2025-03-15 01:00:00,133.39,False,False
2025-03-15 01:15:00,133.26,False,False
2025-03-15 01:30:00,132.97,False,False
2025-03-15 01:45:00,133.68,False,False
2025-03-15 02:00:00,134.12,False,False
2025-03-15 02:15:00,133.87,False,False
2025-03-15 02:30:00,134.19,False,False
2025-03-15 02:45:00,134.51,False,False
2025-03-15 03:00:00,134.18,False,False
2025-03-15 03:15:00,134.86,False,False
2025-03-15 03:30:00,134.88,False,False
2025-03-15 03:45:00,135.02,False,False
2025-03-15 04:00:00,134.54,False,False
2025-03-15 04:15:00,134.67,False,False
2025-03-15 04:30:00,135.31,False,False
2025-03-15 04:45:00,134.79,False,False
2025-03-15 05:00:00,134.21,False,False
2025-03-15 05:15:00,133.84,False,False
2025-03-15 05:30:00,133.8,False,False
2025-03-15 05:45:00,133.52,False,False
2025-03-15 06:00:00,133.6,False,False
2025-03-15 06:15:00,133.77,False,False
2025-03-15 06:30:00,133.72,False,False
2025-03-15 06:45:00,133.98,False,False
2025-03-15 07:00:00,133.21,False,False
2025-03-15 07:15:00,132.86,False,False
2025-03-15 07:30:00,133.08,False,False
2025-03-15 07:45:00,132.91,False,False
2025-03-15 08:00:00,132.84,False,False
2025-03-15 08:15:00,132.62,False,False
2025-03-15 08:30:00,133.17,False,False
2025-03-15 08:45:00,132.97,False,False
2025-03-15 09:00:00,132.8,False,False
2025-03-15 09:15:00,132.77,False,False
2025-03-15 09:30:00,133.13,False,False
2025-03-15 09:45:00,133.37,False,False
2025-03-15 10:00:00,133.41,False,False
2025-03-15 10:15:00,133.08,False,False
2025-03-15 10:30:00,132.86,False,False
2025-03-15 10:45:00,132.89,False,False
2025-03-15 11:00:00,132.87,False,False
2025-03-15 11:15:00,133.0,False,False
2025-03-15 11:30:00,133.23,False,False
2025-03-15 11:45:00,133.37,False,False
2025-03-15 12:00:00,133.48,False,False
2025-03-15 12:15:00,134.19,False,False
2025-03-15 12:30:00,134.25,False,False
2025-03-15 12:45:00,134.02,False,False
2025-03-15 13:00:00,134.82,False,False
2025-03-15 13:15:00,135.09,False,False
2025-03-15 13:30:00,135.54,False,False
2025-03-15 13:45:00,135.41,False,False
2025-03-15 14:00:00,134.9,False,False
2025-03-15 14:15:00,134.64,False,False
2025-03-15 14:30:00,134.56,False,False
2025-03-15 14:45:00,134.46,False,False
2025-03-15 15:00:00,135.1,False,False
2025-03-15 15:15:00,134.91,False,False
2025-03-15 15:30:00,134.75,False,False
2025-03-15 15:45:00,135.12,False,False
2025-03-15 16:00:00,134.94,False,False
2025-03-15 16:15:00,134.78,False,False
2025-03-15 16:30:00,135.15,False,False
2025-03-15 16:45:00,135.54,False,False
2025-03-15 17:00:00,136.01,False,False
2025-03-15 17:15:00,136.23,False,False
2025-03-15 17:30:00,135.62,False,False
2025-03-15 17:45:00,134.79,False,False
2025-03-15 18:00:00,135.15,False,False
2025-03-15 18:15:00,134.67,False,False
2025-03-15 18:30:00,134.29,False,False
2025-03-15 18:45:00,134.28,False,False
2025-03-15 19:00:00,133.92,False,False
2025-03-15 19:15:00,134.11,False,False
2025-03-15 19:30:00,134.29,False,False
2025-03-15 19:45:00,134.49,False,False
2025-03-15 20:00:00,134.89,False,False
2025-03-15 20:15:00,135.23,False,False
2025-03-15 20:30:00,135.25,False,False
2025-03-15 20:45:00,135.47,False,False
2025-03-15 21:00:00,135.61,False,False
2025-03-15 21:15:00,136.01,False,False
2025-03-15 21:30:00,136.05,False,False
2025-03-15 21:45:00,135.72,False,False
2025-03-15 22:00:00,135.32,False,False
2025-03-15 22:15:00,135.6,False,False
2025-03-15 22:30:00,135.42,False,False
2025-03-15 22:45:00,135.63,False,False
2025-03-15 23:00:00,135.48,False,False
2025-03-15 23:15:00,135.74,False,False
2025-03-15 23:30:00,135.51,False,False
2025-03-15 23:45:00,135.86,False,False
2025-03-16 00:00:00,136.34,False,False
2025-03-16 00:15:00,136.21,False,False
2025-03-16 00:30:00,136.04,False,False
2025-03-16 00:45:00,135.97,False,False
2025-03-16 01:00:00,136.13,False,False
2025-03-16 01:15:00,136.26,False,False
2025-03-16 01:30:00,135.69,False,False
2025-03-16 01:45:00,135.21,False,False
2025-03-16 02:00:00,134.58,False,False
2025-03-16 02:15:00,134.92,False,False
2025-03-16 02:30:00,134.77,False,False
2025-03-16 02:45:00,134.3,False,False
2025-03-16 03:00:00,134.73,False,False
2025-03-16 03:15:00,135.18,False,False
2025-03-16 03:30:00,135.4,False,False
2025-03-16 03:45:00,135.5,False,False
2025-03-16 04:00:00,135.53,False,False
2025-03-16 04:15:00,135.41,False,False
2025-03-16 04:30:00,135.08,False,False
2025-03-16 04:45:00,135.18,False,False
2025-03-16 05:00:00,134.65,False,False
2025-03-16 05:15:00,135.27,False,False
2025-03-16 05:30:00,135.01,False,False
2025-03-16 05:45:00,135.1,False,False
2025-03-16 06:00:00,135.4,False,False
2025-03-16 06:15:00,135.52,False,False
2025-03-16 06:30:00,135.69,False,False
2025-03-16 06:45:00,135.07,False,False
2025-03-16 07:00:00,134.17,False,False
2025-03-16 07:15:00,134.57,False,False
2025-03-16 07:30:00,134.93,False,False
2025-03-16 07:45:00,134.64,False,False
2025-03-16 08:00:00,134.38,False,False
2025-03-16 08:15:00,134.28,False,False
2025-03-16 08:30:00,134.47,False,False
2025-03-16 08:45:00,134.67,False,False
2025-03-16 09:00:00,134.77,False,False
2025-03-16 09:15:00,134.03,False,False
2025-03-16 09:30:00,133.26,False,False
2025-03-16 09:45:00,133.48,False,False
2025-03-16 10:00:00,133.52,False,False
2025-03-16 10:15:00,133.19,False,False
2025-03-16 10:30:00,133.41,False,False
2025-03-16 10:45:00,133.31,False,False
2025-03-16 11:00:00,132.56,False,False
2025-03-16 11:15:00,131.25,False,False
2025-03-16 11:30:00,130.4,False,False
2025-03-16 11:45:00,129.91,False,False
2025-03-16 12:00:00,130.25,False,False
2025-03-16 12:15:00,130.7,False,False
2025-03-16 12:30:00,130.24,False,False
2025-03-16 12:45:00,129.54,False,False
2025-03-16 13:00:00,129.53,False,False
2025-03-16 13:15:00,129.19,False,False
2025-03-16 13:30:00,128.79,False,False
2025-03-16 13:45:00,127.85,False,False
2025-03-16 14:00:00,127.93,False,False
2025-03-16 14:15:00,128.42,False,False
2025-03-16 14:30:00,128.42,False,False
2025-03-16 14:45:00,129.44,False,False
2025-03-16 15:00:00,128.91,False,False
2025-03-16 15:15:00,128.59,False,False
2025-03-16 15:30:00,128.72,False,False
2025-03-16 15:45:00,128.78,False,False
2025-03-16 16:00:00,130.05,False,False
2025-03-16 16:15:00,129.93,False,False
2025-03-16 16:30:00,130.15,False,False
2025-03-16 16:45:00,129.31,False,False
2025-03-16 17:00:00,130.03,False,False
2025-03-16 17:15:00,129.04,False,False
2025-03-16 17:30:00,129.25,False,False
2025-03-16 17:45:00,129.91,False,False
2025-03-16 18:00:00,129.46,False,False
2025-03-16 18:15:00,129.51,False,False
2025-03-16 18:30:00,129.28,False,False
2025-03-16 18:45:00,128.78,False,False
2025-03-16 19:00:00,127.96,False,False
2025-03-16 19:15:00,127.0,False,False
2025-03-16 19:30:00,126.98,False,False
2025-03-16 19:45:00,126.94,False,False
2025-03-16 20:00:00,127.34,False,False
2025-03-16 20:15:00,126.9,False,False
2025-03-16 20:30:00,127.13,False,False
2025-03-16 20:45:00,127.14,False,False
2025-03-16 21:00:00,127.33,False,False
2025-03-16 21:15:00,127.77,False,False
2025-03-16 21:30:00,127.17,False,False
2025-03-16 21:45:00,126.52,False,False
2025-03-16 22:00:00,126.12,False,False
2025-03-16 22:15:00,126.58,False,False
2025-03-16 22:30:00,126.26,False,False
2025-03-16 22:45:00,125.76,False,False
2025-03-16 23:00:00,125.83,False,False
2025-03-16 23:15:00,125.86,False,False
2025-03-16 23:30:00,126.24,False,False
2025-03-16 23:45:00,126.13,False,False
2025-03-17 00:00:00,126.57,False,False
2025-03-17 00:15:00,126.77,False,False
2025-03-17 00:30:00,127.31,False,False
2025-03-17 00:45:00,127.74,False,False
2025-03-17 01:00:00,127.47,False,False
2025-03-17 01:15:00,127.58,False,False
2025-03-17 01:30:00,127.93,False,False
2025-03-17 01:45:00,128.28,False,False
2025-03-17 02:00:00,128.0,False,False
2025-03-17 02:15:00,128.6,False,False
2025-03-17 02:30:00,128.02,False,False
2025-03-17 02:45:00,127.78,False,False
2025-03-17 03:00:00,128.44,False,False
2025-03-17 03:15:00,128.05,False,False
2025-03-17 03:30:00,128.57,False,False
2025-03-17 03:45:00,128.96,False,False
2025-03-17 04:00:00,128.75,False,False
2025-03-17 04:15:00,128.93,False,False
2025-03-17 04:30:00,129.07,False,False
2025-03-17 04:45:00,128.88,False,False
2025-03-17 05:00:00,128.38,False,False
2025-03-17 05:15:00,128.45,False,False
2025-03-17 05:30:00,128.42,False,False
2025-03-17 05:45:00,128.05,False,False
2025-03-17 06:00:00,127.86,False,False
2025-03-17 06:15:00,127.21,False,False
2025-03-17 06:30:00,127.9,False,False
2025-03-17 06:45:00,128.11,False,False
2025-03-17 07:00:00,128.74,False,False
2025-03-17 07:15:00,128.72,False,False
2025-03-17 07:30:00,129.23,False,False
2025-03-17 07:45:00,129.26,False,False
2025-03-17 08:00:00,128.94,False,False
2025-03-17 08:15:00,129.26,False,False
2025-03-17 08:30:00,128.96,False,False
2025-03-17 08:45:00,128.87,False,False
2025-03-17 09:00:00,128.93,False,False
2025-03-17 09:15:00,129.05,False,False
2025-03-17 09:30:00,128.82,False,False
2025-03-17 09:45:00,129.11,False,False
2025-03-17 10:00:00,128.76,False,False
2025-03-17 10:15:00,129.02,False,False
2025-03-17 10:30:00,129.39,False,False
2025-03-17 10:45:00,128.87,False,False
2025-03-17 11:00:00,128.81,False,False
2025-03-17 11:15:00,129.33,False,False
2025-03-17 11:30:00,129.1,False,False
2025-03-17 11:45:00,129.18,False,False
2025-03-17 12:00:00,128.84,False,False
2025-03-17 12:15:00,128.33,False,False
2025-03-17 12:30:00,128.34,False,False
2025-03-17 12:45:00,127.56,False,True
2025-03-17 13:00:00,127.81,False,False
2025-03-17 13:15:00,127.22,False,False
2025-03-17 13:30:00,128.02,False,False
2025-03-17 13:45:00,127.24,False,False
2025-03-17 14:00:00,127.05,False,False
2025-03-17 14:15:00,126.73,False,False
2025-03-17 14:30:00,127.27,False,False
2025-03-17 14:45:00,126.33,False,False
2025-03-17 15:00:00,126.76,False,False
2025-03-17 15:15:00,127.25,False,False
2025-03-17 15:30:00,126.82,False,False
2025-03-17 15:45:00,127.51,False,False
2025-03-17 16:00:00,127.74,False,False
2025-03-17 16:15:00,127.69,False,False
2025-03-17 16:30:00,126.98,False,False
2025-03-17 16:45:00,127.0,False,False
2025-03-17 17:00:00,127.83,False,False
2025-03-17 17:15:00,128.05,False,False
2025-03-17 17:30:00,128.24,False,False
2025-03-17 17:45:00,128.36,False,False
2025-03-17 18:00:00,128.61,False,False
2025-03-17 18:15:00,128.64,False,False
2025-03-17 18:30:00,129.72,True,False
2025-03-17 18:45:00,129.8,False,False
2025-03-17 19:00:00,129.64,False,False
2025-03-17 19:15:00,130.08,False,False
2025-03-17 19:30:00,130.45,False,False
2025-03-17 19:45:00,129.84,False,False
2025-03-17 20:00:00,129.39,False,False
2025-03-17 20:15:00,129.5,False,False
2025-03-17 20:30:00,129.4,False,False
2025-03-17 20:45:00,128.78,False,False
2025-03-17 21:00:00,129.0,False,False
2025-03-17 21:15:00,128.32,False,False
2025-03-17 21:30:00,128.7,False,False
2025-03-17 21:45:00,129.04,False,False
2025-03-17 22:00:00,128.96,False,False
2025-03-17 22:15:00,128.74,False,False
2025-03-17 22:30:00,128.95,False,False
2025-03-17 22:45:00,128.91,False,False
2025-03-17 23:00:00,128.51,False,False
2025-03-17 23:15:00,127.91,False,False
2025-03-17 23:30:00,128.29,False,False
2025-03-17 23:45:00,128.01,False,False
2025-03-18 00:00:00,127.58,False,False
2025-03-18 00:15:00,127.33,False,False
2025-03-18 00:30:00,126.91,False,False
2025-03-18 00:45:00,126.56,False,False
2025-03-18 01:00:00,126.18,False,False
2025-03-18 01:15:00,126.22,False,False
2025-03-18 01:30:00,125.16,False,False
2025-03-18 01:45:00,125.16,False,False
2025-03-18 02:00:00,125.41,False,False
2025-03-18 02:15:00,125.45,False,False
2025-03-18 02:30:00,125.47,False,False
2025-03-18 02:45:00,125.21,False,False
2025-03-18 03:00:00,124.8,False,False
2025-03-18 03:15:00,124.08,False,False
2025-03-18 03:30:00,124.37,False,False
2025-03-18 03:45:00,124.15,False,False
2025-03-18 04:00:00,124.64,False,False
2025-03-18 04:15:00,124.77,False,False
2025-03-18 04:30:00,124.23,False,False
2025-03-18 04:45:00,124.06,False,False
2025-03-18 05:00:00,123.92,False,False
2025-03-18 05:15:00,124.16,False,False
2025-03-18 05:30:00,124.6,False,False
2025-03-18 05:45:00,124.62,False,False
2025-03-18 06:00:00,124.29,False,False
2025-03-18 06:15:00,124.05,False,False
2025-03-18 06:30:00,123.87,False,False
2025-03-18 06:45:00,124.19,False,False
2025-03-18 07:00:00,124.56,False,False
2025-03-18 07:15:00,125.09,False,False
2025-03-18 07:30:00,124.93,False,False
2025-03-18 07:45:00,125.2,False,False
2025-03-18 08:00:00,125.05,False,False
2025-03-18 08:15:00,125.42,False,False
2025-03-18 08:30:00,125.5,False,False
2025-03-18 08:45:00,125.71,False,False
2025-03-18 09:00:00,125.61,False,False
2025-03-18 09:15:00,125.24,False,False
2025-03-18 09:30:00,125.56,False,False
2025-03-18 09:45:00,124.77,False,False
2025-03-18 10:00:00,124.57,False,False
2025-03-18 10:15:00,124.23,False,False
2025-03-18 10:30:00,124.56,False,False
2025-03-18 10:45:00,124.55,False,False
2025-03-18 11:00:00,124.52,False,False
2025-03-18 11:15:00,124.19,False,False
2025-03-18 11:30:00,123.43,False,False
2025-03-18 11:45:00,123.54,False,False
2025-03-18 12:00:00,123.29,False,False
2025-03-18 12:15:00,123.28,False,False
2025-03-18 12:30:00,123.68,False,False
2025-03-18 12:45:00,123.5,False,False
2025-03-18 13:00:00,123.32,False,False
2025-03-18 13:15:00,123.54,False,False
2025-03-18 13:30:00,122.07,False,False
2025-03-18 13:45:00,122.34,False,False
2025-03-18 14:00:00,122.36,False,False
2025-03-18 14:15:00,122.23,False,False
2025-03-18 14:30:00,122.95,False,False
2025-03-18 14:45:00,123.12,False,False
2025-03-18 15:00:00,122.96,False,False
2025-03-18 15:15:00,122.64,False,False
2025-03-18 15:30:00,122.73,False,False
2025-03-18 15:45:00,122.57,False,False
